image_name,component_id,area,perimeter,circularity,eccentricity,centroid_x,centroid_y,bbox_min_row,bbox_min_col,bbox_max_row,bbox_max_col
TCGA-F9-A8NY-01Z-00-DX1,550,12.0,13.1775,0.8684,0.8681,165.5,164.8333,163,164,168,168
TCGA-F9-A8NY-01Z-00-DX1,551,33.0,27.7911,0.5369,0.9609,185.7879,168.0303,163,183,174,189
TCGA-F9-A8NY-01Z-00-DX1,552,15.0,13.7329,0.9995,0.7132,225.3333,164.4667,163,223,167,228
TCGA-F9-A8NY-01Z-00-DX1,553,46.0,37.1764,0.4182,0.7333,48.3696,169.9565,164,45,175,55
TCGA-F9-A8NY-01Z-00-DX1,554,9.0,10.496,1.0,0.6946,97.8889,165.6667,164,97,168,100
TCGA-F9-A8NY-01Z-00-DX1,555,30.0,25.5697,0.5766,0.947,145.1,169.3,164,143,175,148
TCGA-F9-A8NY-01Z-00-DX1,556,20.0,18.3105,0.7496,0.8604,34.45,166.25,165,31,169,38
TCGA-F9-A8NY-01Z-00-DX1,557,60.0,49.0132,0.3139,0.7391,114.2333,171.2,165,109,180,120
TCGA-F9-A8NY-01Z-00-DX1,558,10.0,11.0514,1.0,0.6124,192.0,166.2,165,191,169,194
TCGA-F9-A8NY-01Z-00-DX1,559,41.0,36.391,0.389,0.9741,222.3902,168.8537,165,216,172,231
TCGA-F9-A8NY-01Z-00-DX1,560,14.0,13.7329,0.9329,0.8713,5.0,167.5,166,3,170,8
TCGA-F9-A8NY-01Z-00-DX1,561,28.0,23.6736,0.6278,0.8734,81.6071,168.1071,166,78,171,87
TCGA-F9-A8NY-01Z-00-DX1,562,15.0,15.0737,0.8296,0.8328,103.0,167.9333,166,101,171,106
TCGA-F9-A8NY-01Z-00-DX1,563,52.0,43.0948,0.3519,0.9619,245.3269,168.6731,166,237,173,254
TCGA-F9-A8NY-01Z-00-DX1,564,9.0,10.496,1.0,0.6946,20.8889,168.6667,167,20,171,23
TCGA-F9-A8NY-01Z-00-DX1,565,10.0,11.0514,1.0,0.6124,91.0,168.8,167,90,171,93
TCGA-F9-A8NY-01Z-00-DX1,566,42.0,32.0435,0.514,0.8193,128.881,171.0476,167,124,175,135
TCGA-F9-A8NY-01Z-00-DX1,567,6.0,8.3699,1.0,0.7906,158.5,169.0,168,158,171,160
TCGA-F9-A8NY-01Z-00-DX1,568,48.0,36.6211,0.4498,0.9461,37.8333,176.1667,169,34,183,42
TCGA-F9-A8NY-01Z-00-DX1,569,15.0,13.7329,0.9995,0.6521,97.6,171.0667,169,96,174,100
TCGA-F9-A8NY-01Z-00-DX1,570,80.0,56.5977,0.3138,0.7393,178.4375,175.2375,169,172,182,186
TCGA-F9-A8NY-01Z-00-DX1,571,35.0,28.0212,0.5602,0.9457,76.5143,174.8,170,74,181,79
TCGA-F9-A8NY-01Z-00-DX1,572,15.0,14.2883,0.9233,0.5533,118.1333,171.4,170,116,174,121
TCGA-F9-A8NY-01Z-00-DX1,573,20.0,16.9698,0.8727,0.8284,213.5,171.9,170,211,175,217
TCGA-F9-A8NY-01Z-00-DX1,574,6.0,8.3699,1.0,0.7906,61.5,172.0,171,61,174,63
TCGA-F9-A8NY-01Z-00-DX1,576,15.0,13.5029,1.0,0.4899,152.6,172.4,171,151,175,155
TCGA-F9-A8NY-01Z-00-DX1,577,25.0,20.9921,0.7129,0.8987,205.32,173.68,171,202,178,209
TCGA-F9-A8NY-01Z-00-DX1,578,14.0,12.9475,1.0,0.2037,192.7143,173.5,172,191,176,195
TCGA-F9-A8NY-01Z-00-DX1,579,10.0,11.0514,1.0,0.7906,252.0,173.5,172,251,176,254
TCGA-F9-A8NY-01Z-00-DX1,581,34.0,25.895,0.6372,0.9336,83.0,178.3824,173,81,184,86
TCGA-F9-A8NY-01Z-00-DX1,582,20.0,16.1844,0.9595,0.5778,88.85,174.55,173,87,178,92
TCGA-F9-A8NY-01Z-00-DX1,583,31.0,23.9989,0.6764,0.8377,102.1935,177.7419,173,100,182,106
TCGA-F9-A8NY-01Z-00-DX1,584,8.0,9.7106,1.0,0.6124,139.125,174.125,173,138,176,141
TCGA-F9-A8NY-01Z-00-DX1,585,30.0,24.2289,0.6422,0.8878,222.8667,175.4667,173,219,179,228
TCGA-F9-A8NY-01Z-00-DX1,586,10.0,11.0514,1.0,0.7906,5.5,175.0,174,4,177,8
TCGA-F9-A8NY-01Z-00-DX1,588,10.0,12.3921,0.8183,0.865,20.1,174.9,174,18,177,23
TCGA-F9-A8NY-01Z-00-DX1,589,32.0,26.4504,0.5748,0.9642,241.0625,176.125,174,236,179,247
TCGA-F9-A8NY-01Z-00-DX1,590,25.0,24.2289,0.5352,0.9322,94.0,178.12,175,91,182,98
TCGA-F9-A8NY-01Z-00-DX1,591,15.0,14.5183,0.8943,0.8676,10.9333,178.3333,176,9,181,14
TCGA-F9-A8NY-01Z-00-DX1,592,20.0,17.7552,0.7972,0.8861,52.25,178.3,176,49,181,56
TCGA-F9-A8NY-01Z-00-DX1,593,6.0,9.1553,0.8995,0.9129,67.5,177.5,176,67,180,69
TCGA-F9-A8NY-01Z-00-DX1,594,21.0,18.8659,0.7414,0.8797,149.6667,178.0476,176,147,181,154
TCGA-F9-A8NY-01Z-00-DX1,595,24.0,24.7843,0.491,0.9134,28.6667,180.3333,177,26,185,32
TCGA-F9-A8NY-01Z-00-DX1,596,17.0,15.629,0.8746,0.6601,196.5882,179.1765,177,195,182,200
TCGA-F9-A8NY-01Z-00-DX1,597,19.0,21.5474,0.5142,0.9542,210.3158,180.0,177,207,184,214
TCGA-F9-A8NY-01Z-00-DX1,598,14.0,15.399,0.7419,0.9262,230.7857,178.2857,177,228,180,234
TCGA-F9-A8NY-01Z-00-DX1,599,22.0,20.532,0.6558,0.9433,128.5,178.9091,178,125,181,133
TCGA-F9-A8NY-01Z-00-DX1,600,13.0,12.3921,1.0,0.5236,202.3846,179.6154,178,201,182,205
TCGA-F9-A8NY-01Z-00-DX1,602,10.0,11.8368,0.8969,0.6124,58.5,180.6,179,57,183,61
TCGA-F9-A8NY-01Z-00-DX1,603,30.0,26.1251,0.5524,0.9396,234.8667,182.9667,179,231,187,240
TCGA-F9-A8NY-01Z-00-DX1,604,9.0,10.496,1.0,0.6946,248.1111,180.6667,179,247,183,250
TCGA-F9-A8NY-01Z-00-DX1,605,11.0,11.6068,1.0,0.7084,18.3636,181.0909,180,17,183,21
TCGA-F9-A8NY-01Z-00-DX1,606,9.0,10.266,1.0,0.0,110.0,181.0,180,109,183,112
TCGA-F9-A8NY-01Z-00-DX1,607,35.0,34.4949,0.3696,0.6897,137.5429,182.9143,180,134,188,143
TCGA-F9-A8NY-01Z-00-DX1,608,27.0,19.0959,0.9304,0.8058,162.4815,183.1111,180,160,187,166
TCGA-F9-A8NY-01Z-00-DX1,609,9.0,10.496,1.0,0.6946,25.1111,182.3333,181,24,185,27
TCGA-F9-A8NY-01Z-00-DX1,610,14.0,12.9475,1.0,0.2037,42.5,182.7143,181,41,185,45
TCGA-F9-A8NY-01Z-00-DX1,611,9.0,11.0514,0.926,0.8607,8.8889,183.5556,182,8,186,11
TCGA-F9-A8NY-01Z-00-DX1,612,45.0,32.0435,0.5507,0.7735,126.2667,185.5333,182,121,191,132
TCGA-F9-A8NY-01Z-00-DX1,613,9.0,10.266,1.0,0.0,146.0,183.0,182,145,185,148
TCGA-F9-A8NY-01Z-00-DX1,614,10.0,11.0514,1.0,0.7906,152.0,183.5,182,151,186,154
TCGA-F9-A8NY-01Z-00-DX1,615,83.0,65.753,0.2412,0.929,212.2289,189.1446,182,206,200,221
TCGA-F9-A8NY-01Z-00-DX1,616,46.0,37.7318,0.406,0.8609,242.9348,189.0217,182,239,196,248
TCGA-F9-A8NY-01Z-00-DX1,617,8.0,9.7106,1.0,0.6124,96.125,184.125,183,95,186,98
TCGA-F9-A8NY-01Z-00-DX1,618,7.0,9.9407,0.8902,0.833,103.4286,183.7143,183,102,186,106
TCGA-F9-A8NY-01Z-00-DX1,619,14.0,12.9475,1.0,0.6708,177.5,184.5,183,176,187,180
TCGA-F9-A8NY-01Z-00-DX1,620,15.0,13.7329,0.9995,0.7132,202.4667,185.3333,183,201,188,205
TCGA-F9-A8NY-01Z-00-DX1,621,23.0,19.6513,0.7484,0.9046,225.8696,185.6087,183,223,189,230
TCGA-F9-A8NY-01Z-00-DX1,622,54.0,39.0726,0.4445,0.9017,76.3889,187.7593,184,71,193,84
TCGA-F9-A8NY-01Z-00-DX1,623,11.0,11.6068,1.0,0.7084,117.9091,185.6364,184,117,188,120
TCGA-F9-A8NY-01Z-00-DX1,624,13.0,13.1775,0.9408,0.6667,185.7692,186.1538,184,184,189,188
TCGA-F9-A8NY-01Z-00-DX1,625,14.0,12.9475,1.0,0.2037,191.7143,185.5,184,190,188,194
TCGA-F9-A8NY-01Z-00-DX1,626,11.0,11.6068,1.0,0.7084,19.0909,186.6364,185,18,189,21
TCGA-F9-A8NY-01Z-00-DX1,627,40.0,34.8203,0.4146,0.917,156.2,191.425,185,154,197,161
TCGA-F9-A8NY-01Z-00-DX1,628,49.0,40.4133,0.377,0.6175,197.5918,190.7959,185,193,197,203
TCGA-F9-A8NY-01Z-00-DX1,629,11.0,11.8368,0.9866,0.2697,38.1818,187.1818,186,37,190,41
TCGA-F9-A8NY-01Z-00-DX1,630,31.0,26.1251,0.5708,0.9095,108.2903,191.1613,186,105,196,111
TCGA-F9-A8NY-01Z-00-DX1,631,5.0,7.8145,1.0,0.8165,5.4,187.8,187,5,190,7
TCGA-F9-A8NY-01Z-00-DX1,633,23.0,26.4504,0.4131,0.9811,11.4348,193.1739,188,10,199,14
TCGA-F9-A8NY-01Z-00-DX1,634,23.0,16.7397,1.0,0.1287,27.0,190.1739,188,25,193,30
TCGA-F9-A8NY-01Z-00-DX1,635,18.0,15.9543,0.8886,0.8783,64.5,189.0,188,62,191,68
TCGA-F9-A8NY-01Z-00-DX1,636,7.0,9.9407,0.8902,0.833,101.7143,190.4286,189,101,193,104
TCGA-F9-A8NY-01Z-00-DX1,637,31.0,23.9989,0.6764,0.7774,143.9355,192.6452,189,140,196,147
TCGA-F9-A8NY-01Z-00-DX1,639,12.0,12.3921,0.982,0.4907,95.3333,191.25,190,94,194,98
TCGA-F9-A8NY-01Z-00-DX1,640,21.0,16.4144,0.9794,0.6872,187.619,192.0,190,185,195,191
TCGA-F9-A8NY-01Z-00-DX1,641,34.0,27.7911,0.5532,0.8809,85.6471,193.8235,191,82,197,91
TCGA-F9-A8NY-01Z-00-DX1,642,25.0,20.9921,0.7129,0.8363,44.56,196.2,192,42,200,48
TCGA-F9-A8NY-01Z-00-DX1,643,58.0,43.6502,0.3825,0.9441,219.2759,199.5517,192,216,208,224
TCGA-F9-A8NY-01Z-00-DX1,644,9.0,11.0514,0.926,0.787,224.7778,193.1111,192,224,196,227
TCGA-F9-A8NY-01Z-00-DX1,645,10.0,11.8368,0.8969,0.7662,15.8,194.3,193,14,197,18
TCGA-F9-A8NY-01Z-00-DX1,646,13.0,12.3921,1.0,0.5236,32.6154,194.6154,193,31,197,35
TCGA-F9-A8NY-01Z-00-DX1,647,18.0,14.8436,1.0,0.6935,134.5,195.0,193,133,198,137
TCGA-F9-A8NY-01Z-00-DX1,648,14.0,12.9475,1.0,0.2037,231.7143,194.5,193,230,197,234
TCGA-F9-A8NY-01Z-00-DX1,649,18.0,14.8436,1.0,0.6935,119.0,195.5,194,117,198,122
TCGA-F9-A8NY-01Z-00-DX1,650,40.0,30.7027,0.5332,0.8202,243.55,198.3,194,239,203,249
TCGA-F9-A8NY-01Z-00-DX1,651,10.0,11.8368,0.8969,0.2425,64.3,196.6,195,63,199,67
TCGA-F9-A8NY-01Z-00-DX1,652,12.0,12.3921,0.982,0.795,126.9167,196.8333,195,126,200,129
TCGA-F9-A8NY-01Z-00-DX1,653,22.0,17.7552,0.877,0.8071,23.8636,198.2273,196,21,201,28
TCGA-F9-A8NY-01Z-00-DX1,654,10.0,11.0514,1.0,0.7906,94.0,197.5,196,93,200,96
TCGA-F9-A8NY-01Z-00-DX1,655,11.0,11.6068,1.0,0.7084,5.9091,198.3636,197,5,201,8
TCGA-F9-A8NY-01Z-00-DX1,656,7.0,9.1553,1.0,0.378,79.0,197.7143,197,78,200,81
TCGA-F9-A8NY-01Z-00-DX1,657,15.0,13.7329,0.9995,0.7132,103.4667,199.3333,197,102,202,106
TCGA-F9-A8NY-01Z-00-DX1,658,108.0,72.7821,0.2562,0.4364,71.0185,205.5093,198,65,213,79
TCGA-F9-A8NY-01Z-00-DX1,659,9.0,11.0514,0.926,0.5612,144.2222,199.6667,198,143,202,146
TCGA-F9-A8NY-01Z-00-DX1,660,21.0,17.8505,0.8282,0.9129,150.0,201.0,198,149,205,152
TCGA-F9-A8NY-01Z-00-DX1,661,13.0,12.3921,1.0,0.5236,175.3846,199.6154,198,174,202,178
TCGA-F9-A8NY-01Z-00-DX1,662,31.0,24.7843,0.6342,0.9143,251.1935,202.7097,198,249,208,254
TCGA-F9-A8NY-01Z-00-DX1,663,9.0,10.496,1.0,0.6946,34.6667,200.1111,199,33,202,37
TCGA-F9-A8NY-01Z-00-DX1,664,12.0,12.3921,0.982,0.5907,235.0833,200.3333,199,234,203,238
TCGA-F9-A8NY-01Z-00-DX1,665,19.0,16.4144,0.8862,0.8536,85.4211,201.6316,200,83,205,89
TCGA-F9-A8NY-01Z-00-DX1,666,6.0,8.3699,1.0,0.7906,195.0,200.5,200,194,202,197
TCGA-F9-A8NY-01Z-00-DX1,667,28.0,24.459,0.5882,0.9118,12.7857,203.25,201,9,207,18
TCGA-F9-A8NY-01Z-00-DX1,668,56.0,39.0726,0.461,0.9184,132.9643,206.2857,201,128,213,139
TCGA-F9-A8NY-01Z-00-DX1,669,20.0,16.4144,0.9328,0.7702,200.5,202.8,201,198,206,204
TCGA-F9-A8NY-01Z-00-DX1,670,14.0,16.9698,0.6109,0.951,24.0714,203.5,202,21,206,28
TCGA-F9-A8NY-01Z-00-DX1,671,12.0,12.3921,0.982,0.5907,109.3333,203.9167,202,108,206,112
TCGA-F9-A8NY-01Z-00-DX1,672,9.0,10.266,1.0,0.0,162.0,203.0,202,161,205,164
TCGA-F9-A8NY-01Z-00-DX1,673,10.0,11.6068,0.9328,0.6547,207.2,203.9,203,206,206,210
TCGA-F9-A8NY-01Z-00-DX1,674,7.0,9.1553,1.0,0.378,37.2857,205.0,204,36,207,39
TCGA-F9-A8NY-01Z-00-DX1,675,15.0,13.7329,0.9995,0.4761,178.1333,205.5333,204,176,208,181
TCGA-F9-A8NY-01Z-00-DX1,676,10.0,11.0514,1.0,0.6831,236.5,205.2,204,235,207,239
TCGA-F9-A8NY-01Z-00-DX1,677,57.0,37.1764,0.5183,0.8612,162.193,210.0877,205,157,215,168
TCGA-F9-A8NY-01Z-00-DX1,678,29.0,23.9989,0.6327,0.9346,213.3793,209.6207,205,212,215,216
TCGA-F9-A8NY-01Z-00-DX1,679,12.0,12.3921,0.982,0.795,44.8333,206.9167,206,43,209,48
TCGA-F9-A8NY-01Z-00-DX1,680,18.0,14.8436,1.0,0.6935,103.5,208.0,206,102,211,106
TCGA-F9-A8NY-01Z-00-DX1,682,14.0,12.9475,1.0,0.2037,143.5,208.7143,207,142,211,146
TCGA-F9-A8NY-01Z-00-DX1,683,11.0,11.6068,1.0,0.7084,151.9091,208.6364,207,151,211,154
TCGA-F9-A8NY-01Z-00-DX1,684,10.0,11.0514,1.0,0.6124,230.8,208.0,207,229,210,233
TCGA-F9-A8NY-01Z-00-DX1,685,9.0,11.0514,0.926,0.8607,109.5556,209.1111,208,108,211,112
TCGA-F9-A8NY-01Z-00-DX1,686,8.0,9.7106,1.0,0.6124,246.875,209.125,208,246,211,249
TCGA-F9-A8NY-01Z-00-DX1,687,19.0,18.0805,0.7304,0.8469,8.8421,212.2105,210,7,216,11
TCGA-F9-A8NY-01Z-00-DX1,688,9.0,10.266,1.0,0.0,32.0,211.0,210,31,213,34
TCGA-F9-A8NY-01Z-00-DX1,689,36.0,25.3397,0.7045,0.6208,39.8889,213.4167,210,37,217,45
TCGA-F9-A8NY-01Z-00-DX1,690,26.0,19.1912,0.8871,0.8396,116.8077,211.6154,210,114,214,121
TCGA-F9-A8NY-01Z-00-DX1,691,17.0,16.9698,0.7418,0.8632,177.1765,212.0,210,175,216,180
TCGA-F9-A8NY-01Z-00-DX1,692,21.0,22.1028,0.5402,0.9565,91.1905,214.1905,211,88,218,95
TCGA-F9-A8NY-01Z-00-DX1,693,9.0,10.496,1.0,0.6946,137.8889,212.3333,211,137,215,140
TCGA-F9-A8NY-01Z-00-DX1,694,17.0,14.2883,1.0,0.6259,236.8824,212.5882,211,235,215,240
TCGA-F9-A8NY-01Z-00-DX1,695,19.0,16.9698,0.8291,0.7255,146.8421,213.9474,212,144,217,150
TCGA-F9-A8NY-01Z-00-DX1,696,11.0,11.8368,0.9866,0.7475,17.4545,214.8182,213,16,217,20
TCGA-F9-A8NY-01Z-00-DX1,697,17.0,14.8436,0.9696,0.6355,25.4118,215.2941,213,24,218,28
TCGA-F9-A8NY-01Z-00-DX1,698,13.0,12.3921,1.0,0.5236,63.3846,214.6154,213,62,217,66
TCGA-F9-A8NY-01Z-00-DX1,699,22.0,18.5406,0.8042,0.8759,169.6818,215.8182,213,167,220,173
TCGA-F9-A8NY-01Z-00-DX1,700,21.0,16.9698,0.9164,0.7408,198.8571,215.619,213,197,219,202
TCGA-F9-A8NY-01Z-00-DX1,701,11.0,11.6068,1.0,0.7084,251.6364,214.0909,213,250,216,254
TCGA-F9-A8NY-01Z-00-DX1,702,9.0,10.266,1.0,0.0,51.0,215.0,214,50,217,53
TCGA-F9-A8NY-01Z-00-DX1,703,5.0,7.8145,1.0,0.8165,56.6,214.8,214,56,217,58
TCGA-F9-A8NY-01Z-00-DX1,704,24.0,24.2289,0.5138,0.8835,75.9583,216.3333,214,72,220,80
TCGA-F9-A8NY-01Z-00-DX1,705,7.0,9.1553,1.0,0.378,100.0,215.2857,214,99,217,102
TCGA-F9-A8NY-01Z-00-DX1,706,20.0,16.4144,0.9328,0.7034,187.5,216.0,214,185,219,191
TCGA-F9-A8NY-01Z-00-DX1,707,9.0,10.496,1.0,0.6946,140.8889,216.6667,215,140,219,143
TCGA-F9-A8NY-01Z-00-DX1,708,41.0,30.7027,0.5466,0.9453,242.3171,220.1707,215,240,227,246
TCGA-F9-A8NY-01Z-00-DX1,709,42.0,29.6873,0.5989,0.9534,87.1667,221.3571,216,85,228,91
TCGA-F9-A8NY-01Z-00-DX1,710,33.0,26.1251,0.6076,0.9045,108.0,218.9697,216,104,223,113
TCGA-F9-A8NY-01Z-00-DX1,711,11.0,11.8368,0.9866,0.4979,157.3636,217.4545,216,156,220,160
TCGA-F9-A8NY-01Z-00-DX1,712,30.0,22.1028,0.7717,0.8777,135.1333,220.4333,217,133,225,139
TCGA-F9-A8NY-01Z-00-DX1,713,16.0,14.2883,0.9849,0.7118,229.3125,219.0625,217,228,222,232
TCGA-F9-A8NY-01Z-00-DX1,714,32.0,29.9173,0.4493,0.8605,71.4375,222.3438,218,69,228,75
TCGA-F9-A8NY-01Z-00-DX1,715,5.0,7.8145,1.0,0.8165,152.6,218.8,218,152,221,154
TCGA-F9-A8NY-01Z-00-DX1,717,12.0,12.9475,0.8995,0.7297,249.9167,219.75,218,248,222,252
TCGA-F9-A8NY-01Z-00-DX1,718,5.0,7.8145,1.0,0.8165,1.6,220.2,219,1,222,3
TCGA-F9-A8NY-01Z-00-DX1,719,18.0,14.8436,1.0,0.6124,54.0,220.6667,219,52,223,57
TCGA-F9-A8NY-01Z-00-DX1,720,11.0,11.8368,0.9866,0.2697,62.8182,220.8182,219,61,223,65
TCGA-F9-A8NY-01Z-00-DX1,721,9.0,10.496,1.0,0.6946,116.8889,220.3333,219,116,223,119
TCGA-F9-A8NY-01Z-00-DX1,722,5.0,7.8145,1.0,0.8165,128.2,219.6,219,127,221,130
TCGA-F9-A8NY-01Z-00-DX1,723,6.0,8.3699,1.0,0.7906,146.0,219.5,219,145,221,148
TCGA-F9-A8NY-01Z-00-DX1,724,14.0,14.2883,0.8617,0.8745,236.0,221.7857,219,235,225,238
TCGA-F9-A8NY-01Z-00-DX1,725,56.0,45.3163,0.3427,0.3508,26.3214,223.6071,220,22,229,32
TCGA-F9-A8NY-01Z-00-DX1,726,12.0,12.3921,0.982,0.795,208.1667,220.9167,220,206,223,211
TCGA-F9-A8NY-01Z-00-DX1,727,43.0,32.5988,0.5085,0.8456,98.8372,224.5116,221,94,228,105
TCGA-F9-A8NY-01Z-00-DX1,729,8.0,9.7106,1.0,0.6124,161.125,221.875,221,160,224,163
TCGA-F9-A8NY-01Z-00-DX1,730,46.0,33.9396,0.5018,0.948,36.4783,227.6522,222,33,235,40
TCGA-F9-A8NY-01Z-00-DX1,731,25.0,20.762,0.7288,0.9206,172.72,225.52,222,171,230,176
TCGA-F9-A8NY-01Z-00-DX1,732,11.0,11.6068,1.0,0.7084,183.6364,223.0909,222,182,225,186
TCGA-F9-A8NY-01Z-00-DX1,733,6.0,8.3699,1.0,0.7906,253.5,223.0,222,253,225,255
TCGA-F9-A8NY-01Z-00-DX1,734,14.0,13.1775,1.0,0.6293,17.6429,224.7857,223,16,228,20
TCGA-F9-A8NY-01Z-00-DX1,735,23.0,18.3105,0.8621,0.8488,224.0435,225.1304,223,221,228,228
TCGA-F9-A8NY-01Z-00-DX1,736,8.0,9.7106,1.0,0.6124,51.125,225.125,224,50,227,53
TCGA-F9-A8NY-01Z-00-DX1,737,12.0,12.1621,1.0,0.6831,66.0,225.5,224,65,228,68
TCGA-F9-A8NY-01Z-00-DX1,738,45.0,34.2649,0.4816,0.9705,121.0222,225.5778,224,115,229,129
TCGA-F9-A8NY-01Z-00-DX1,739,11.0,11.8368,0.9866,0.4979,198.3636,225.4545,224,197,228,201
TCGA-F9-A8NY-01Z-00-DX1,740,10.0,11.0514,1.0,0.6124,213.0,225.2,224,212,228,215
TCGA-F9-A8NY-01Z-00-DX1,741,11.0,11.8368,0.9866,0.2697,10.8182,226.8182,225,9,229,13
TCGA-F9-A8NY-01Z-00-DX1,742,23.0,17.5251,0.9411,0.7635,147.4783,227.2174,225,145,230,151
TCGA-F9-A8NY-01Z-00-DX1,743,10.0,11.0514,1.0,0.7906,189.0,226.5,225,188,229,191
TCGA-F9-A8NY-01Z-00-DX1,744,12.0,12.3921,0.982,0.6462,83.5833,227.75,226,82,230,86
TCGA-F9-A8NY-01Z-00-DX1,745,14.0,13.7329,0.9329,0.7864,203.2857,227.4286,226,201,230,206
TCGA-F9-A8NY-01Z-00-DX1,746,6.0,9.1553,0.8995,0.488,6.3333,227.8333,227,5,230,8
TCGA-F9-A8NY-01Z-00-DX1,747,7.0,9.1553,1.0,0.378,130.7143,228.0,227,130,230,133
TCGA-F9-A8NY-01Z-00-DX1,748,44.0,25.895,0.8246,0.8745,155.4773,231.4545,227,153,237,159
TCGA-F9-A8NY-01Z-00-DX1,749,12.0,12.3921,0.982,0.6455,31.3333,229.5,228,30,232,34
TCGA-F9-A8NY-01Z-00-DX1,750,23.0,16.7397,1.0,0.1287,45.0,229.8261,228,43,233,48
TCGA-F9-A8NY-01Z-00-DX1,751,14.0,12.9475,1.0,0.2037,52.5,229.7143,228,51,232,55
TCGA-F9-A8NY-01Z-00-DX1,752,37.0,33.7095,0.4092,0.9509,181.8649,234.0,228,179,240,187
TCGA-F9-A8NY-01Z-00-DX1,753,10.0,11.2814,0.9874,0.6164,221.7,229.3,228,220,232,224
TCGA-F9-A8NY-01Z-00-DX1,754,13.0,13.1775,0.9408,0.7297,15.2308,231.2308,229,14,234,18
TCGA-F9-A8NY-01Z-00-DX1,756,15.0,13.7329,0.9995,0.7132,112.6667,230.5333,229,111,233,116
TCGA-F9-A8NY-01Z-00-DX1,757,41.0,35.5104,0.4086,0.9786,189.4634,235.2683,229,184,242,195
TCGA-F9-A8NY-01Z-00-DX1,758,18.0,14.8436,1.0,0.6935,214.0,230.5,229,212,233,217
TCGA-F9-A8NY-01Z-00-DX1,759,18.0,18.0805,0.6919,0.9432,229.8889,232.9444,229,229,237,232
TCGA-F9-A8NY-01Z-00-DX1,760,47.0,33.3842,0.5299,0.9573,249.0426,233.8085,229,244,241,254
TCGA-F9-A8NY-01Z-00-DX1,762,10.0,11.0514,1.0,0.7906,93.5,231.0,230,92,233,96
TCGA-F9-A8NY-01Z-00-DX1,763,14.0,12.9475,1.0,0.2037,125.5,231.7143,230,124,234,128
TCGA-F9-A8NY-01Z-00-DX1,764,8.0,9.7106,1.0,0.6124,24.875,231.875,231,24,234,27
TCGA-F9-A8NY-01Z-00-DX1,765,24.0,18.0805,0.9226,0.82,72.7917,232.2917,231,70,235,77
TCGA-F9-A8NY-01Z-00-DX1,766,44.0,34.4949,0.4647,0.9243,136.9545,234.4773,231,131,240,143
TCGA-F9-A8NY-01Z-00-DX1,767,15.0,13.5029,1.0,0.4899,79.6,233.4,232,78,236,82
TCGA-F9-A8NY-01Z-00-DX1,768,11.0,11.8368,0.9866,0.2697,147.1818,233.8182,232,146,236,150
TCGA-F9-A8NY-01Z-00-DX1,769,11.0,11.6068,1.0,0.7084,163.0909,233.6364,232,162,236,165
TCGA-F9-A8NY-01Z-00-DX1,770,16.0,16.4144,0.7462,0.9087,100.9375,234.6875,233,98,237,105
TCGA-F9-A8NY-01Z-00-DX1,771,13.0,13.7329,0.8662,0.7256,223.8462,234.8462,233,222,238,226
TCGA-F9-A8NY-01Z-00-DX1,772,41.0,27.4658,0.683,0.7286,86.5366,237.9268,234,83,243,90
TCGA-F9-A8NY-01Z-00-DX1,773,9.0,10.266,1.0,0.0,173.0,235.0,234,172,237,175
TCGA-F9-A8NY-01Z-00-DX1,774,15.0,15.0737,0.8296,0.8926,237.3333,235.6,234,235,238,241
TCGA-F9-A8NY-01Z-00-DX1,775,16.0,15.0737,0.8849,0.7985,14.5,236.5625,235,12,239,18
TCGA-F9-A8NY-01Z-00-DX1,776,12.0,12.3921,0.982,0.5907,29.6667,236.9167,235,28,239,32
TCGA-F9-A8NY-01Z-00-DX1,777,26.0,22.1028,0.6688,0.9303,61.5769,237.9615,235,58,241,66
TCGA-F9-A8NY-01Z-00-DX1,778,15.0,13.7329,0.9995,0.7132,210.5333,237.3333,235,209,240,213
TCGA-F9-A8NY-01Z-00-DX1,779,26.0,22.1028,0.6688,0.909,217.0769,238.6923,235,215,243,220
TCGA-F9-A8NY-01Z-00-DX1,780,10.0,11.0514,1.0,0.6831,24.5,237.2,236,23,239,27
TCGA-F9-A8NY-01Z-00-DX1,782,12.0,12.3921,0.982,0.6462,110.25,238.4167,237,109,241,113
TCGA-F9-A8NY-01Z-00-DX1,783,34.0,29.9173,0.4774,0.8626,171.0,240.0882,237,167,245,176
TCGA-F9-A8NY-01Z-00-DX1,784,43.0,33.3842,0.4848,0.839,244.1395,242.2558,237,241,248,249
TCGA-F9-A8NY-01Z-00-DX1,785,7.0,9.1553,1.0,0.378,35.2857,239.0,238,34,241,37
TCGA-F9-A8NY-01Z-00-DX1,786,21.0,19.6513,0.6834,0.9494,78.7619,240.7143,238,76,244,83
TCGA-F9-A8NY-01Z-00-DX1,787,11.0,11.8368,0.9866,0.2697,118.1818,240.1818,239,117,243,121
TCGA-F9-A8NY-01Z-00-DX1,788,35.0,27.4658,0.583,0.6424,49.3143,243.3143,240,46,248,53
TCGA-F9-A8NY-01Z-00-DX1,789,16.0,14.5183,0.9539,0.6662,94.875,242.0625,240,93,245,98
TCGA-F9-A8NY-01Z-00-DX1,790,22.0,17.1998,0.9345,0.5128,152.5455,242.5,240,150,246,156
TCGA-F9-A8NY-01Z-00-DX1,791,17.0,14.8436,0.9696,0.484,237.5294,242.3529,240,236,245,240
